timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686515594468,738,add,200,,Thread Group 1-6,text,true,,7396,206,10,10,http://3.141.4.157/fablix/search?title=The%20Princess%20Bride&pagesize=50&sort=ranking&order=DESC,733,0,69
1686515594768,475,add,200,,Thread Group 1-9,text,true,,6996,200,10,10,http://3.141.4.157/fablix/search?title=Spider%20Man%202&pagesize=50&sort=ranking&order=DESC,475,0,75
1686515594827,564,add,200,,Thread Group 1-3,text,true,,165,225,10,10,http://3.141.4.157/fablix/search?title=Charlie%20and%20the%20Chocolate%20Factory&pagesize=50&sort=ranking&order=DESC,563,0,67
1686515594923,477,add,200,,Thread Group 1-5,text,true,,1179,202,10,10,http://3.141.4.157/fablix/search?title=Bicentennial%20Man&pagesize=50&sort=ranking&order=DESC,476,0,65
1686515594984,457,add,200,,Thread Group 1-10,text,true,,332,208,10,10,http://3.141.4.157/fablix/search?title=For%20Your%20Eyes%20Only&pagesize=50&sort=ranking&order=DESC,457,0,65
1686515595095,371,add,200,,Thread Group 1-2,text,true,,5938,196,10,10,http://3.141.4.157/fablix/search?title=City%20Light&pagesize=50&sort=ranking&order=DESC,371,0,65
1686515595244,285,add,200,,Thread Group 1-9,text,true,,165,209,10,10,http://3.141.4.157/fablix/search?title=Bowling%20for%20Columbine&pagesize=50&sort=ranking&order=DESC,285,0,64
1686515595207,322,add,200,,Thread Group 1-6,text,true,,11566,203,10,10,http://3.141.4.157/fablix/search?title=License%20To%20Kill&pagesize=50&sort=ranking&order=DESC,322,0,67
1686515595400,246,add,200,,Thread Group 1-5,text,true,,3510,192,10,10,http://3.141.4.157/fablix/search?title=8%20Mile&pagesize=50&sort=ranking&order=DESC,245,0,69
1686515595391,272,add,200,,Thread Group 1-3,text,true,,5636,205,10,10,http://3.141.4.157/fablix/search?title=Son%20Of%20The%20Mask&pagesize=50&sort=ranking&order=DESC,272,0,65
1686515594735,939,add,200,,Thread Group 1-7,text,true,,8064,196,10,10,http://3.141.4.157/fablix/search?title=Philadelphia&pagesize=50&sort=ranking&order=DESC,939,0,69
1686515594724,967,add,200,,Thread Group 1-1,text,true,,2192,207,10,10,http://3.141.4.157/fablix/search?title=Saving%20Private%20Ryan&pagesize=50&sort=ranking&order=DESC,967,0,70
1686515594720,979,add,200,,Thread Group 1-8,text,true,,5455,198,10,10,http://3.141.4.157/fablix/search?title=Hotel%20Rwanda&pagesize=50&sort=ranking&order=DESC,978,0,66
1686515595442,306,add,200,,Thread Group 1-10,text,true,,165,205,10,10,http://3.141.4.157/fablix/search?title=Kingdom%20Of%20Heaven&pagesize=50&sort=ranking&order=DESC,306,0,64
1686515595466,297,add,200,,Thread Group 1-2,text,true,,9383,196,10,10,http://3.141.4.157/fablix/search?title=The%20Hunted&pagesize=50&sort=ranking&order=DESC,295,0,67
1686515595076,706,add,200,,Thread Group 1-4,text,true,,165,201,10,10,http://3.141.4.157/fablix/search?title=Proof%20of%20Life&pagesize=50&sort=ranking&order=DESC,706,0,63
1686515595530,328,add,200,,Thread Group 1-6,text,true,,24710,193,10,10,http://3.141.4.157/fablix/search?title=Alexander&pagesize=50&sort=ranking&order=DESC,261,0,67
1686515595664,361,add,200,,Thread Group 1-3,text,true,,12317,195,10,10,http://3.141.4.157/fablix/search?title=Star%20Wars&pagesize=50&sort=ranking&order=DESC,361,0,65
1686515595699,368,add,200,,Thread Group 1-8,text,true,,509,199,10,10,http://3.141.4.157/fablix/search?title=Sleepy%20Hollow&pagesize=50&sort=ranking&order=DESC,368,0,64
1686515595675,414,add,200,,Thread Group 1-7,text,true,,2552,207,10,10,http://3.141.4.157/fablix/search?title=Anna%20and%20the%20King&pagesize=50&sort=ranking&order=DESC,414,0,64
1686515595763,355,add,200,,Thread Group 1-2,text,true,,5415,207,10,10,http://3.141.4.157/fablix/search?title=Love%20the%20Hard%20Way&pagesize=50&sort=ranking&order=DESC,355,0,70
1686515595530,655,add,200,,Thread Group 1-9,text,true,,165,191,10,10,http://3.141.4.157/fablix/search?title=Godsend&pagesize=50&sort=ranking&order=DESC,655,0,66
1686515595858,350,add,200,,Thread Group 1-6,text,true,,165,201,10,10,http://3.141.4.157/fablix/search?title=Hide%20and%20Seek&pagesize=50&sort=ranking&order=DESC,349,0,64
1686515595783,542,add,200,,Thread Group 1-4,text,true,,80302,189,10,10,http://3.141.4.157/fablix/search?title=Alien&pagesize=50&sort=ranking&order=DESC,411,0,65
1686515596090,375,add,200,,Thread Group 1-7,text,true,,165,205,10,10,http://3.141.4.157/fablix/search?title=The%20Fifth%20Element&pagesize=50&sort=ranking&order=DESC,375,0,65
1686515596025,446,add,200,,Thread Group 1-3,text,true,,165,210,10,10,http://3.141.4.157/fablix/search?title=The%20Matrix%20Revolutions&pagesize=50&sort=ranking&order=DESC,446,0,68
1686515595646,873,add,200,,Thread Group 1-5,text,true,,6996,200,10,10,http://3.141.4.157/fablix/search?title=Spider%20Man%202&pagesize=50&sort=ranking&order=DESC,873,0,67
1686515596067,545,add,200,,Thread Group 1-8,text,true,,89205,189,10,10,http://3.141.4.157/fablix/search?title=Seven&pagesize=50&sort=ranking&order=DESC,415,0,65
1686515596186,427,add,200,,Thread Group 1-9,text,true,,2002,205,10,10,http://3.141.4.157/fablix/search?title=I%20Heart%20Huckabees&pagesize=50&sort=ranking&order=DESC,427,0,64
1686515595692,936,add,200,,Thread Group 1-1,text,true,,3534,209,10,10,http://3.141.4.157/fablix/search?title=You%20Only%20Live%20Twice&pagesize=50&sort=ranking&order=DESC,936,0,65
1686515596325,404,add,200,,Thread Group 1-4,text,true,,5763,193,10,10,http://3.141.4.157/fablix/search?title=Unleashed&pagesize=50&sort=ranking&order=DESC,404,0,65
1686515595748,993,add,200,,Thread Group 1-10,text,true,,24710,193,10,10,http://3.141.4.157/fablix/search?title=Alexander&pagesize=50&sort=ranking&order=DESC,926,0,66
1686515596208,543,add,200,,Thread Group 1-6,text,true,,5539,205,10,10,http://3.141.4.157/fablix/search?title=Intolerable%20Cruelty&pagesize=50&sort=ranking&order=DESC,543,0,66
1686515596471,347,add,200,,Thread Group 1-3,text,true,,1488,201,10,10,http://3.141.4.157/fablix/search?title=American%20Beauty&pagesize=50&sort=ranking&order=DESC,347,0,65
1686515596118,751,add,200,,Thread Group 1-2,text,true,,165,199,10,10,http://3.141.4.157/fablix/search?title=The%20Machinist&pagesize=50&sort=ranking&order=DESC,751,0,64
1686515596613,283,add,200,,Thread Group 1-9,text,true,,5611,190,10,10,http://3.141.4.157/fablix/search?title=Alien3&pagesize=50&sort=ranking&order=DESC,283,0,67
1686515596612,356,add,200,,Thread Group 1-8,text,true,,165,205,10,10,http://3.141.4.157/fablix/search?title=The%20Polar%20Express&pagesize=50&sort=ranking&order=DESC,356,0,66
1686515596741,338,add,200,,Thread Group 1-10,text,true,,809,199,10,10,http://3.141.4.157/fablix/search?title=Rush%20Hour%202&pagesize=50&sort=ranking&order=DESC,338,0,70
1686515596752,410,add,200,,Thread Group 1-6,text,true,,30724,194,10,10,http://3.141.4.157/fablix/search?title=The%20Mask&pagesize=50&sort=ranking&order=DESC,345,0,66
1686515596870,334,add,200,,Thread Group 1-2,text,true,,165,202,10,10,http://3.141.4.157/fablix/search?title=50%20First%20Dates&pagesize=50&sort=ranking&order=DESC,333,0,64
1686515596818,389,add,200,,Thread Group 1-3,text,true,,165,231,10,10,http://3.141.4.157/fablix/search?title=Eternal%20Sunshine%20of%20the%20Spotless%20Mind&pagesize=50&sort=ranking&order=DESC,389,0,69
1686515596896,361,add,200,,Thread Group 1-9,text,true,,809,199,10,10,http://3.141.4.157/fablix/search?title=Rush%20Hour%202&pagesize=50&sort=ranking&order=DESC,361,0,65
1686515596968,309,add,200,,Thread Group 1-8,text,true,,2808,206,10,10,http://3.141.4.157/fablix/search?title=A%20Clockwork%20Orange&pagesize=50&sort=ranking&order=DESC,309,0,65
1686515597080,215,add,200,,Thread Group 1-10,text,true,,331,199,10,10,http://3.141.4.157/fablix/search?title=Almost%20Famous&pagesize=50&sort=ranking&order=DESC,214,0,66
1686515596465,898,add,200,,Thread Group 1-7,text,true,,1814,199,10,10,http://3.141.4.157/fablix/search?title=Jurassic%20Park&pagesize=50&sort=ranking&order=DESC,898,0,65
1686515597162,280,add,200,,Thread Group 1-6,text,true,,6996,200,10,10,http://3.141.4.157/fablix/search?title=Spider%20Man%202&pagesize=50&sort=ranking&order=DESC,279,0,65
1686515596520,922,add,200,,Thread Group 1-5,text,true,,1163,203,10,10,http://3.141.4.157/fablix/search?title=Dumb%20and%20Dumber&pagesize=50&sort=ranking&order=DESC,921,0,65
1686515596628,938,add,200,,Thread Group 1-1,text,true,,336,207,10,10,http://3.141.4.157/fablix/search?title=Million%20Dollar%20Baby&pagesize=50&sort=ranking&order=DESC,938,0,67
1686515597204,450,add,200,,Thread Group 1-2,text,true,,335,204,10,10,http://3.141.4.157/fablix/search?title=Any%20Given%20Sunday&pagesize=50&sort=ranking&order=DESC,449,0,64
1686515597208,446,add,200,,Thread Group 1-3,text,true,,343,203,10,10,http://3.141.4.157/fablix/search?title=In%20Good%20Company&pagesize=50&sort=ranking&order=DESC,445,0,67
1686515596730,961,add,200,,Thread Group 1-4,text,true,,5146,207,10,10,http://3.141.4.157/fablix/search?title=Bride%20and%20Prejudice&pagesize=50&sort=ranking&order=DESC,961,0,78
1686515597278,456,add,200,,Thread Group 1-8,text,true,,5922,213,10,10,http://3.141.4.157/fablix/search?title=3000%20Miles%20to%20Graceland&pagesize=50&sort=ranking&order=DESC,454,0,65
1686515597295,486,add,200,,Thread Group 1-10,text,true,,2214,215,10,10,http://3.141.4.157/fablix/search?title=The%20World%20is%20Not%20Enough&pagesize=50&sort=ranking&order=DESC,486,0,65
1686515597442,422,add,200,,Thread Group 1-5,text,true,,1508,209,10,10,http://3.141.4.157/fablix/search?title=Ride%20With%20the%20Devil&pagesize=50&sort=ranking&order=DESC,422,0,68
1686515597655,443,add,200,,Thread Group 1-2,text,true,,165,199,10,10,http://3.141.4.157/fablix/search?title=Oceans%20Twelve&pagesize=50&sort=ranking&order=DESC,443,0,68
1686515597692,437,add,200,,Thread Group 1-4,text,true,,3020,195,10,10,http://3.141.4.157/fablix/search?title=Thunderball&pagesize=50&sort=ranking&order=DESC,436,0,66
1686515597735,450,add,200,,Thread Group 1-8,text,true,,336,207,10,10,http://3.141.4.157/fablix/search?title=Million%20Dollar%20Baby&pagesize=50&sort=ranking&order=DESC,450,0,64
1686515597258,934,add,200,,Thread Group 1-9,text,true,,3806,199,10,10,http://3.141.4.157/fablix/search?title=Indiana%20Jones&pagesize=50&sort=ranking&order=DESC,934,0,63
1686515597364,914,add,200,,Thread Group 1-7,text,true,,2132,197,10,10,http://3.141.4.157/fablix/search?title=Being%20Human&pagesize=50&sort=ranking&order=DESC,914,0,67
1686515597655,671,add,200,,Thread Group 1-3,text,true,,80302,189,10,10,http://3.141.4.157/fablix/search?title=Alien&pagesize=50&sort=ranking&order=DESC,542,0,66
1686515597442,910,add,200,,Thread Group 1-6,text,true,,1165,200,10,10,http://3.141.4.157/fablix/search?title=Men%20In%20Black&pagesize=50&sort=ranking&order=DESC,909,0,67
1686515597865,536,add,200,,Thread Group 1-5,text,true,,1794,193,10,10,http://3.141.4.157/fablix/search?title=GoldenEye&pagesize=50&sort=ranking&order=DESC,535,0,68
1686515597782,629,add,200,,Thread Group 1-10,text,true,,6047,191,10,10,http://3.141.4.157/fablix/search?title=Hellboy&pagesize=50&sort=ranking&order=DESC,628,0,65
1686515597566,935,add,200,,Thread Group 1-1,text,true,,349,225,10,10,http://3.141.4.157/fablix/search?title=Monty%20Python%20and%20the%20Holy%20Grail&pagesize=50&sort=ranking&order=DESC,935,0,66
1686515598098,424,add,200,,Thread Group 1-2,text,true,,1654,195,10,10,http://3.141.4.157/fablix/search?title=Episode%20I&pagesize=50&sort=ranking&order=DESC,423,0,65
1686515598193,471,add,200,,Thread Group 1-9,text,true,,2480,206,10,10,http://3.141.4.157/fablix/search?title=Courage%20Under%20Fire&pagesize=50&sort=ranking&order=DESC,471,0,65
1686515598278,426,add,200,,Thread Group 1-7,text,true,,11484,195,10,10,http://3.141.4.157/fablix/search?title=The%20Mummy&pagesize=50&sort=ranking&order=DESC,424,0,66
1686515598327,405,add,200,,Thread Group 1-3,text,true,,3452,199,10,10,http://3.141.4.157/fablix/search?title=Oceans%20Eleven&pagesize=50&sort=ranking&order=DESC,404,0,62
1686515598401,369,add,200,,Thread Group 1-5,text,true,,2356,207,10,10,http://3.141.4.157/fablix/search?title=Lord%20of%20the%20Rings&pagesize=50&sort=ranking&order=DESC,369,0,67
1686515598502,294,add,200,,Thread Group 1-1,text,true,,855,200,10,10,http://3.141.4.157/fablix/search?title=Bone%20Collector&pagesize=50&sort=ranking&order=DESC,293,0,68
1686515598522,313,add,200,,Thread Group 1-2,text,true,,165,216,10,10,http://3.141.4.157/fablix/search?title=The%20Fast%20and%20the%20Furious&pagesize=50&sort=ranking&order=DESC,313,0,64
1686515598664,233,add,200,,Thread Group 1-9,text,true,,9383,196,10,10,http://3.141.4.157/fablix/search?title=The%20Hunted&pagesize=50&sort=ranking&order=DESC,233,0,64
1686515598185,753,add,200,,Thread Group 1-8,text,true,,165,210,10,10,http://3.141.4.157/fablix/search?title=24%20Hour%20Party%20People&pagesize=50&sort=ranking&order=DESC,753,0,65
1686515598705,292,add,200,,Thread Group 1-7,text,true,,5984,212,10,10,http://3.141.4.157/fablix/search?title=Assault%20on%20Precinct%2013&pagesize=50&sort=ranking&order=DESC,292,0,63
1686515598129,875,add,200,,Thread Group 1-4,text,true,,3152,202,10,10,http://3.141.4.157/fablix/search?title=Independence%20Day&pagesize=50&sort=ranking&order=DESC,875,0,69
1686515598771,325,add,200,,Thread Group 1-5,text,true,,5388,198,10,10,http://3.141.4.157/fablix/search?title=Mystic%20River&pagesize=50&sort=ranking&order=DESC,325,0,65
1686515598796,408,add,200,,Thread Group 1-1,text,true,,165,213,10,10,http://3.141.4.157/fablix/search?title=The%20Lord%20of%20the%20Rings&pagesize=50&sort=ranking&order=DESC,408,0,66
1686515598411,832,add,200,,Thread Group 1-10,text,true,,165,202,10,10,http://3.141.4.157/fablix/search?title=The%20Two%20Towers&pagesize=50&sort=ranking&order=DESC,832,0,65
1686515598732,529,add,200,,Thread Group 1-3,text,true,,111962,188,10,10,http://3.141.4.157/fablix/search?title=Hero&pagesize=50&sort=ranking&order=DESC,338,0,65
1686515598352,930,add,200,,Thread Group 1-6,text,true,,5605,203,10,10,http://3.141.4.157/fablix/search?title=National%20Treasure&pagesize=50&sort=ranking&order=DESC,927,0,64
1686515598938,348,add,200,,Thread Group 1-8,text,true,,343,203,10,10,http://3.141.4.157/fablix/search?title=In%20Good%20Company&pagesize=50&sort=ranking&order=DESC,348,0,66
1686515598997,331,add,200,,Thread Group 1-7,text,true,,1810,202,10,10,http://3.141.4.157/fablix/search?title=Shall%20We%20Dance&pagesize=50&sort=ranking&order=DESC,331,0,65
1686515599097,267,add,200,,Thread Group 1-5,text,true,,3204,211,10,10,http://3.141.4.157/fablix/search?title=From%20Russia%20with%20Love&pagesize=50&sort=ranking&order=DESC,267,0,67
1686515599005,360,add,200,,Thread Group 1-4,text,true,,26656,189,10,10,http://3.141.4.157/fablix/search?title=Dogma&pagesize=50&sort=ranking&order=DESC,297,0,70
1686515599205,293,add,200,,Thread Group 1-1,text,true,,165,232,10,10,http://3.141.4.157/fablix/search?title=External%20Sunshine%20of%20the%20Spotless%20Mind&pagesize=50&sort=ranking&order=DESC,293,0,64
1686515598835,681,add,200,,Thread Group 1-2,text,true,,165,219,10,10,http://3.141.4.157/fablix/search?title=The%20Far%20Side%20of%20the%20World&pagesize=50&sort=ranking&order=DESC,681,0,65
1686515599261,323,add,200,,Thread Group 1-3,text,true,,5324,199,10,10,http://3.141.4.157/fablix/search?title=Man%20on%20Fire&pagesize=50&sort=ranking&order=DESC,323,0,65
1686515599244,345,add,200,,Thread Group 1-10,text,true,,165,209,10,10,http://3.141.4.157/fablix/search?title=Revenge%20of%20the%20Sith&pagesize=50&sort=ranking&order=DESC,345,0,64
1686515599282,319,add,200,,Thread Group 1-6,text,true,,2426,191,10,10,http://3.141.4.157/fablix/search?title=Traffic&pagesize=50&sort=ranking&order=DESC,319,0,65
1686515598898,703,add,200,,Thread Group 1-9,text,true,,165,225,10,10,http://3.141.4.157/fablix/search?title=Charlie%20and%20the%20Chocolate%20Factory&pagesize=50&sort=ranking&order=DESC,703,0,64
1686515599364,284,add,200,,Thread Group 1-5,text,true,,3020,195,10,10,http://3.141.4.157/fablix/search?title=Thunderball&pagesize=50&sort=ranking&order=DESC,284,0,67
1686515599516,201,add,200,,Thread Group 1-2,text,true,,2862,208,10,10,http://3.141.4.157/fablix/search?title=Diamonds%20are%20Forever&pagesize=50&sort=ranking&order=DESC,200,0,64
1686515599584,342,add,200,,Thread Group 1-3,text,true,,165,202,10,10,http://3.141.4.157/fablix/search?title=The%20Two%20Towers&pagesize=50&sort=ranking&order=DESC,342,0,91
1686515599590,358,add,200,,Thread Group 1-10,text,true,,2862,208,10,10,http://3.141.4.157/fablix/search?title=Diamonds%20are%20Forever&pagesize=50&sort=ranking&order=DESC,358,0,81
1686515599602,358,add,200,,Thread Group 1-9,text,true,,7924,208,10,10,http://3.141.4.157/fablix/search?title=The%20Living%20Daylights&pagesize=50&sort=ranking&order=DESC,357,0,73
1686515599602,379,add,200,,Thread Group 1-6,text,true,,1187,216,10,10,http://3.141.4.157/fablix/search?title=The%20Phantom%20of%20the%20Opera&pagesize=50&sort=ranking&order=DESC,379,0,73
1686515599286,801,add,200,,Thread Group 1-8,text,true,,165,199,10,10,http://3.141.4.157/fablix/search?title=Oceans%20Twelve&pagesize=50&sort=ranking&order=DESC,801,0,69
1686515599649,474,add,200,,Thread Group 1-5,text,true,,1179,202,10,10,http://3.141.4.157/fablix/search?title=Bicentennial%20Man&pagesize=50&sort=ranking&order=DESC,473,0,67
